Dataset,Depth,Mode,Threads,Time(s),Accuracy,Misclassification,TreeStructure
occupancy.txt,4,CPU,4,426.3220,0.993093,142,"[1,0.39428616,[2,0.24680275,[0,0.44785327,[2,0.17262405,1,0],[2,0.21871880,1,0]],[3,0.22029138,[3,0.03477375,1,0],[2,0.24994445,1,0]]],[4,0.45116419,[0,0.59374088,[2,0.17431761,1,0],[3,0.31448740,1,0]],[2,0.39107102,[2,0.23197290,1,0],[3,0.22755262,1,0]]]]"
occupancy.txt,4,GPU,4,44.7890,0.99285,147,"[0,0.58626932,[3,0.03477375,[2,0.24235527,[2,0.20710921,1,0],[1,0.28800112,1,0]],[4,0.50174713,[2,0.15436286,1,0],[2,0.23407882,1,0]]],[4,0.44920152,[2,0.26357162,[2,0.25204548,1,0],[1,0.40059119,0,1]],[2,0.38503307,[2,0.22114873,1,0],[3,0.09557801,1,0]]]]"
page.txt,4,CPU,4,203.7100,0.978622,117,"[8,0.01333284,[3,0.01216478,[4,0.11189198,[3,0.00478348,3,0],[3,0.00052636,2,0]],[0,0.00072254,[6,0.00015550,0,1],[6,0.00103744,0,1]]],[4,0.26217836,[6,0.00058638,[3,0.00459823,3,0],[0,0.03558481,0,3]],[3,0.03529267,[3,0.00249527,4,0],[6,0.00188103,0,1]]]]"
page.txt,4,GPU,4,449.8580,0.977709,122,"[3,0.00553474,[3,0.00052636,[0,0.04243275,[4,0.27377942,3,2],[0,0.04430037,0,2]],[0,0.02935940,[4,0.11136466,3,0],[4,0.23897627,3,4]]],[0,0.00196762,[3,0.02262558,[6,0.00066610,0,1],[6,0.00014339,0,1]],[6,0.00196882,[0,0.04679054,0,3],[3,0.03036343,0,1]]]]"
raisin.txt,4,CPU,4,105.2300,0.917778,74,"[1,0.25507462,[3,0.66561872,[6,0.24449939,[4,0.25202915,0,1],[5,0.76668704,1,0]],[1,0.21879247,[3,0.66764677,1,0],[5,0.64497906,1,0]]],[2,0.35089296,[4,0.25429386,[5,0.78411055,1,0],[6,0.27762103,0,1]],[5,0.73398846,[4,0.29240340,0,1],[5,0.73563510,0,1]]]]"
raisin.txt,4,GPU,4,51.2440,0.917778,74,"[1,0.25477090,[3,0.66764677,[6,0.24169576,[3,0.66608024,0,1],[5,0.76550025,1,0]],[5,0.63193548,[1,0.21781608,0,1],[5,0.63514078,1,0]]],[3,0.74595571,[5,0.73216647,[4,0.29233995,0,1],[5,0.73507273,0,1]],[0,0.29409108,[5,0.78139949,1,0],[6,0.27726701,0,1]]]]"
rice.txt,4,CPU,4,599.6650,0.942782,218,"[3,0.58124125,[1,0.50450939,[5,0.41611207,[2,0.49756566,1,0],[0,0.41420481,0,1]],[2,0.50504827,[2,0.48489416,1,0],[2,0.50889206,1,0]]],[1,0.55774784,[4,0.62065637,[1,0.55541921,1,0],[6,0.25608155,1,0]],[4,0.58500862,[2,0.49618354,1,0],[5,0.51770920,1,0]]]]"
rice.txt,4,GPU,4,599.1640,0.941207,224,"[1,0.50940418,[1,0.50160253,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.30337244,[0,0.46194214,1,0],[3,0.56099880,0,1]]],[5,0.52891481,[6,0.25393045,[4,0.68586862,1,0],[2,0.48334265,1,0]],[2,0.49511147,[4,0.58449847,1,0],[1,0.57406914,1,0]]]]"
room.txt,4,CPU,4,18.6710,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.33639634,3,0],[4,0.00615939,3,2]],[4,0.59392059,[1,0.61762357,3,2],[6,0.44465393,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.19858971,[11,0.04635940,2,1],[9,0.46765351,2,1]]]]"
room.txt,4,GPU,4,73.3100,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.11219878,3,0],[4,0.00312970,3,2]],[4,0.55756426,[1,0.59527504,3,2],[6,0.28397179,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.18976794,[11,0.04337493,2,1],[9,0.46030205,2,1]]]]"
segment.txt,4,CPU,4,172.9180,0.956277,101,"[11,0.15634310,[9,0.02400122,[13,0.15595119,[0,0.44665098,1,6],[17,0.16006760,1,6]],[17,0.19143493,[17,0.13811101,1,6],[1,0.56873620,4,3]]],[17,0.14588885,[6,0.10691092,[8,0.22584881,6,2],[1,0.52291209,1,0]],[1,0.57081914,[8,0.62236124,5,2],[13,0.21417484,3,0]]]]"
segment.txt,4,GPU,4,599.0510,0.954545,105,"[9,0.10421208,[9,0.02562164,[14,0.55312037,[17,0.15951690,1,6],[0,0.43281975,1,6]],[13,0.23711142,[11,0.03828410,4,3],[17,0.13748842,1,6]]],[1,0.46042457,[9,0.18280251,[17,0.17552514,6,4],[15,0.67448646,5,2]],[17,0.21629661,[1,0.61872625,5,0],[1,0.53540957,1,3]]]]"
skin.txt,4,CPU,4,224.0900,0.989362,2607,"[2,0.78229648,[0,0.37845570,[1,0.23730746,1,[2,0.46471295,1,0]],[0,0.55097020,[2,0.61762351,1,0],1]],[1,0.68035609,[1,0.48823765,1,[2,0.93520707,0,1]],[0,0.50392079,[1,0.68427688,0,1],[0,0.82150429,0,1]]]]"
skin.txt,4,GPU,4,145.4830,0.98926,2632,"[2,0.78229648,[0,0.37845570,[1,0.23338667,[0,0.00598118,1,1],[2,0.46471295,1,0]],[0,0.55097020,[2,0.62154430,1,0],[0,0.00598118,0,1]]],[1,0.68035609,[1,0.48823765,[0,0.00598118,1,1],[2,0.93128628,0,1]],[0,0.50392079,[0,0.00598118,1,1],[0,0.82150429,0,1]]]]"
wilt.txt,4,CPU,4,14.3350,0.989667,50,"[2,0.04102637,[1,0.04205611,[1,0.03610761,[2,0.02041392,1,0],[2,0.02626651,1,0]],[2,0.03361551,[1,0.04209512,0,1],[1,0.05181907,0,1]]],[3,0.22971995,[0,0.66647911,[1,0.06122988,0,1],[1,0.05578781,0,1]],[2,0.04929356,[1,0.06293122,0,1],[1,0.06899855,0,1]]]]"
wilt.txt,4,GPU,4,15.7650,0.988841,54,"[2,0.04102637,[2,0.03376949,[1,0.04217871,[2,0.02602128,1,0],[0,0.49935222,1,1]],[3,0.21160521,[1,0.04714596,0,1],[1,0.05317578,0,1]]],[3,0.22971995,[0,0.63863564,[1,0.06054431,0,1],[1,0.05576889,0,1]],[2,0.04883491,[1,0.06307796,0,1],[1,0.06928881,0,1]]]]"
avila.txt,4,CPU,8,599.7970,0.63761,7562,"[0,0.22205399,[8,0.11748593,[4,0.85813737,[4,0.82829249,0,6],[0,0.21641450,3,1]],[8,0.13838020,[4,0.88798213,3,5],[2,0.07253623,7,5]]],[2,0.06468451,[1,0.00809255,[4,0.91036570,0,4],[1,0.00850683,1,0]],[1,0.00631418,[3,0.56482369,1,0],[5,0.11788422,2,0]]]]"
avila.txt,4,GPU,8,600.1140,0.624766,7830,"[2,0.06481816,[1,0.00730441,[0,0.21802577,[3,0.68932086,3,7],[4,0.90290451,0,4]],[1,0.00810266,[8,0.11706594,0,8],[0,0.20996936,5,1]]],[0,0.22827546,[8,0.11706594,[0,0.21883139,0,1],[8,0.13691024,3,7]],[1,0.00627377,[3,0.53486586,1,0],[4,0.85813737,0,2]]]]"
bank.txt,4,CPU,8,0.0990,1,0,"[0,0.52437770,[2,0.43329573,[0,0.30698895,[2,0.35915542,1,0],[1,0.66570491,1,0]],[3,0.68274260,[0,0.41756007,1,0],[1,0.39951569,1,0]]],[1,0.58999419,[3,0.84232080,[2,0.23619100,1,0],[0,0.62420982,1,0]],[1,0.69798696,[2,0.12123588,1,0],[2,0.01282927,1,0]]]]"
bank.txt,4,GPU,8,0.1540,0.999271,1,"[0,0.52437770,[2,0.43362734,[0,0.30502784,[2,0.36094496,1,0],[1,0.66361368,1,0]],[3,0.64001036,[0,0.38466924,1,0],[1,0.35360855,1,0]]],[1,0.59216219,[3,0.84273219,[2,0.22869959,1,0],[0,0.62612772,1,0]],[1,0.69837415,[2,0.10592026,1,0],[2,0.01419458,1,0]]]]"
bean.txt,4,CPU,8,599.6480,0.907575,1258,"[3,0.28092682,[2,0.19343409,[11,0.61080480,[1,0.15053505,6,5],[12,0.55241549,0,6]],[10,0.68908513,[11,0.33180484,4,1],[11,0.28985077,4,5]]],[13,0.21497881,[10,0.63362169,[11,0.29416957,3,1],[0,0.43113771,3,2]],[11,0.46453732,[10,0.70319134,1,3],[1,0.24564628,0,1]]]]"
bean.txt,4,GPU,8,600.0900,0.905738,1283,"[5,0.78704047,[1,0.14718854,[14,0.58958167,[12,0.50284338,0,6],[12,0.55233538,0,6]],[1,0.24401616,[11,0.59664249,5,0],[3,0.56652069,1,2]]],[12,0.43789357,[13,0.17163146,[1,0.56677133,3,2],[10,0.66207105,1,3]],[11,0.29063049,[0,0.04548452,6,4],[1,0.15433161,6,5]]]]"
bidding.txt,4,CPU,8,12.7870,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.78605920,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09737979,[1,0.08813408,0,[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.93412364,0,1]]]]"
bidding.txt,4,GPU,8,14.2760,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.66553354,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09958708,[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.87163615,0,1]]]]"
eeg.txt,4,CPU,8,599.9580,0.751869,3717,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46200436,[10,0.25496134,0,1],[6,0.47270551,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52508271,[1,0.24188039,1,0],[5,0.36464834,1,0]]]]"
eeg.txt,4,GPU,8,599.9570,0.750801,3733,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46212393,[10,0.25467265,0,1],[6,0.47318617,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52461523,[1,0.24198392,1,0],[5,0.36488867,1,0]]]]"
fault.txt,4,CPU,8,599.2930,0.719217,545,"[5,0.00129628,[11,0.50000000,[10,0.23991093,[4,0.00028339,3,6],[9,0.50694305,6,2]],[13,0.13468847,[10,0.23462099,1,5],[2,0.08894049,6,5]]],[11,0.50000000,[24,0.73649883,[4,0.01183342,6,2],[15,0.37951344,0,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]]"
